type,metadata.generated,metadata.title,metadata.id,features.type,features.properties.capacity,features.properties.efficiency,features.properties.mag,features.properties.time,features.properties.updated,features.properties.type,features.geometry.type,features.geometry.coordinates.longitude,features.geometry.coordinates.latitude,features.eventId
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,245981.2151852412,1647385200000,1647401040000,electricityGeneration,Point,10.709822925709792,51.57764781149496,0f46a4fd-0914-435f-8333-ac0d7fef5b22
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,276087.2942748541,1647385200000,1647401100000,electricityGeneration,Point,10.709822925709792,51.57764781149496,d902f19a-db45-4533-a7aa-2cc90e1dff8d
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,347057.28721161303,1647385200000,1647401160000,electricityGeneration,Point,10.709822925709792,51.57764781149496,889897ed-285c-417f-9aaa-a717e29d7963
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,750523.5929471038,1647385200000,1647401220000,electricityGeneration,Point,10.709822925709792,51.57764781149496,2bfa68b2-484d-4c27-9c0d-430992b9b171
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,923942.1827017217,1647385200000,1647401280000,electricityGeneration,Point,10.709822925709792,51.57764781149496,c1a3c050-d3d3-4cd2-b19e-0273afced4b3
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1702412.6298068194,1647385200000,1647401340000,electricityGeneration,Point,10.709822925709792,51.57764781149496,13ef8f8a-5be3-4751-981b-9f3d7d0a12b1
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,692608.5381023661,1647385200000,1647401400000,electricityGeneration,Point,10.709822925709792,51.57764781149496,bf502fb8-3ad6-4391-b473-f9e4f2eaa277
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1121999.9113306967,1647385200000,1647401460000,electricityGeneration,Point,10.709822925709792,51.57764781149496,56b2f0a0-bd66-4efc-b8b7-e44ae3315a62
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,619978.9574538696,1647385200000,1647401520000,electricityGeneration,Point,10.709822925709792,51.57764781149496,68530621-a002-4776-b176-b401c6547bcc
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1708919.9371194465,1647385200000,1647401580000,electricityGeneration,Point,10.709822925709792,51.57764781149496,6df39399-2b4f-48c1-a34e-3e47b7e803eb
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1135479.3295272759,1647385200000,1647401640000,electricityGeneration,Point,10.709822925709792,51.57764781149496,d71a76e2-cb6e-4df2-be9a-f04649684d48
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1127772.914973822,1647385200000,1647401700000,electricityGeneration,Point,10.709822925709792,51.57764781149496,9a341fc7-6812-4b03-9b71-309df38fc9c9
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,107556.18011547512,1647385200000,1647401760000,electricityGeneration,Point,10.709822925709792,51.57764781149496,d2b1a312-5729-4800-a5e7-2ce88c5b2ca4
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,184488.8416563651,1647385200000,1647401820000,electricityGeneration,Point,10.709822925709792,51.57764781149496,7a8c3c2d-4eab-4f20-8686-647e030b2ec2
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,313558.8443476223,1647385200000,1647401880000,electricityGeneration,Point,10.709822925709792,51.57764781149496,f6d6c663-c607-4bdc-97f9-bed3606b8563
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,674500.2820491401,1647385200000,1647401940000,electricityGeneration,Point,10.709822925709792,51.57764781149496,ce524f4d-9d9e-4489-b46a-907744db4318
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,256165.99555904558,1647385200000,1647402000000,electricityGeneration,Point,10.709822925709792,51.57764781149496,149432e3-a0e4-4a57-bb2b-a50483dadcde
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1596105.249642947,1647385200000,1647402060000,electricityGeneration,Point,10.709822925709792,51.57764781149496,256403cc-06e4-4ba3-ba80-401ec0af40e0
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,488298.955611858,1647385200000,1647402120000,electricityGeneration,Point,10.709822925709792,51.57764781149496,d0cd17a6-962d-4a7d-baa0-628475e4ec5f
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1863432.8719850727,1647385200000,1647402180000,electricityGeneration,Point,10.709822925709792,51.57764781149496,3aca42db-6780-4ab9-b297-b29af185b2e3
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,810647.4033135994,1647385200000,1647402240000,electricityGeneration,Point,10.709822925709792,51.57764781149496,b3b8905e-d115-4c79-8fc7-190127a1bbd3
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,518076.5409698875,1647385200000,1647402300000,electricityGeneration,Point,10.709822925709792,51.57764781149496,892d2ba4-bef0-4200-9056-3df87d48ebfa
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1585451.7415523988,1647385200000,1647402360000,electricityGeneration,Point,10.709822925709792,51.57764781149496,07733272-909e-46f4-9db8-ab0149a41537
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1509798.8259001267,1647385200000,1647402420000,electricityGeneration,Point,10.709822925709792,51.57764781149496,0200e6e0-e273-453a-b23a-824738868877
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,293015.40634037013,1647385200000,1647402480000,electricityGeneration,Point,10.709822925709792,51.57764781149496,cc78cbc8-cf2f-448c-a7fb-c37aa3ef3695
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,709501.9373455087,1647385200000,1647402540000,electricityGeneration,Point,10.709822925709792,51.57764781149496,d7dd3fd7-2f40-4ba7-9e45-5fc4918e9a23
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,979906.9867748873,1647385200000,1647402600000,electricityGeneration,Point,10.709822925709792,51.57764781149496,c96b24e0-2238-44ba-9ba9-1ab2495e7681
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1816163.000401325,1647385200000,1647402660000,electricityGeneration,Point,10.709822925709792,51.57764781149496,c46949b8-f3b8-49d3-9dde-def6957914d4
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1704347.8558657847,1647385200000,1647402720000,electricityGeneration,Point,10.709822925709792,51.57764781149496,a823a69b-835c-48be-a622-401c9318ea6e
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,585016.8201122852,1647385200000,1647402780000,electricityGeneration,Point,10.709822925709792,51.57764781149496,7c3dd346-372a-4b2c-953a-e99d7cd10a4e
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1849500.3676294263,1647385200000,1647402840000,electricityGeneration,Point,10.709822925709792,51.57764781149496,24b8ddde-6c07-41a4-b51b-38f210d81595
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1460409.702920268,1647385200000,1647402900000,electricityGeneration,Point,10.709822925709792,51.57764781149496,1568e541-68f1-4d85-8b53-4e295666fd93
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,224494.28923167338,1647385200000,1647402960000,electricityGeneration,Point,10.709822925709792,51.57764781149496,3a863c2d-3e5c-431c-b89d-7712b54208a5
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,252570.844350618,1647385200000,1647403020000,electricityGeneration,Point,10.709822925709792,51.57764781149496,0a16e316-98a8-4075-9084-33dd2d805a63
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1272008.5430254682,1647385200000,1647403080000,electricityGeneration,Point,10.709822925709792,51.57764781149496,3f3c793b-74aa-464e-b9cb-113c2580d973
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1626418.6690096743,1647385200000,1647403140000,electricityGeneration,Point,10.709822925709792,51.57764781149496,18dd3d59-0de4-44db-ab31-153423469cdb
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1390808.5311673153,1647385200000,1647403200000,electricityGeneration,Point,10.709822925709792,51.57764781149496,61d1f06e-88ba-4626-a8f2-cf5409ae33a9
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1418071.155716466,1647385200000,1647403260000,electricityGeneration,Point,10.709822925709792,51.57764781149496,495a46d1-9ce2-47b9-bbfc-a939efcb5a83
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1426898.6803563458,1647385200000,1647403320000,electricityGeneration,Point,10.709822925709792,51.57764781149496,d63d57f3-d11d-4e49-b5dc-1bbdbe634a42
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,340132.9690829277,1647385200000,1647403380000,electricityGeneration,Point,10.709822925709792,51.57764781149496,bcad17aa-db7a-406e-a6d7-e0585a262656
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,204253.4742914982,1647385200000,1647403440000,electricityGeneration,Point,10.709822925709792,51.57764781149496,587f98d9-5959-41e4-953b-9f7d89cc19ad
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1157608.2268739042,1647385200000,1647403500000,electricityGeneration,Point,10.709822925709792,51.57764781149496,a404df20-45b9-4237-b8c5-e33ac1878cdf
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,907222.3021658825,1647385200000,1647403560000,electricityGeneration,Point,10.709822925709792,51.57764781149496,0f3a0c72-b41a-4c08-9686-17eb338b6da8
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1908089.4499704565,1647385200000,1647403620000,electricityGeneration,Point,10.709822925709792,51.57764781149496,bbf42fd3-d65b-480a-b7a4-b5e5f9ea6534
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,379904.9070548469,1647385200000,1647403680000,electricityGeneration,Point,10.709822925709792,51.57764781149496,a381ab65-123f-45fc-9ec1-9e31358ec911
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,842346.9539538516,1647385200000,1647403740000,electricityGeneration,Point,10.709822925709792,51.57764781149496,433b740f-1537-4ddc-88b3-53a6ce9c980a
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,74685.24650447223,1647385200000,1647403800000,electricityGeneration,Point,10.709822925709792,51.57764781149496,c06609a5-be04-41e1-9cde-b9cbfc37ab9a
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,556196.8595680423,1647385200000,1647403860000,electricityGeneration,Point,10.709822925709792,51.57764781149496,cff81e59-6940-4db0-bf38-d71de7e0e76d
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,719060.0057960643,1647385200000,1647403920000,electricityGeneration,Point,10.709822925709792,51.57764781149496,3214c199-03e5-44e2-9bdf-8a78a045f57a
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,873331.3861001751,1647385200000,1647403980000,electricityGeneration,Point,10.709822925709792,51.57764781149496,1b87b678-b582-4fa0-a1c5-296e7e6ff44e
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1473019.074560109,1647385200000,1647404040000,electricityGeneration,Point,10.709822925709792,51.57764781149496,f01b555b-c406-4ab3-b72a-08d4f9124062
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1662963.8553931722,1647385200000,1647404100000,electricityGeneration,Point,10.709822925709792,51.57764781149496,c71cd65e-bd92-4dec-8dbb-8e2cf1d620b3
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,391146.0698537827,1647385200000,1647404160000,electricityGeneration,Point,10.709822925709792,51.57764781149496,0b64fa0e-2dc2-4056-a92a-71061ed13b15
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,481446.6456498951,1647385200000,1647404220000,electricityGeneration,Point,10.709822925709792,51.57764781149496,d031e6b6-7a56-4f4a-8b96-152bd37be059
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,337474.88302022335,1647385200000,1647404280000,electricityGeneration,Point,10.709822925709792,51.57764781149496,4012113f-daec-4c74-89f1-640ba36ae38d
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,53082.506522534335,1647385200000,1647404340000,electricityGeneration,Point,10.709822925709792,51.57764781149496,8d4801a6-6d18-4642-a268-d78f8310e992
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1208901.7993041414,1647385200000,1647404400000,electricityGeneration,Point,10.709822925709792,51.57764781149496,c27dc5ec-daaa-4adc-a88c-7e80fc859aa5
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1583438.2319461757,1647385200000,1647404460000,electricityGeneration,Point,10.709822925709792,51.57764781149496,b824d313-c01b-46b3-aabf-3e915d030f71
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,204440.06977460458,1647385200000,1647404520000,electricityGeneration,Point,10.709822925709792,51.57764781149496,08acc200-14ca-4834-995d-fe303f57a966
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,225015.25601140235,1647385200000,1647404580000,electricityGeneration,Point,10.709822925709792,51.57764781149496,5231ccd6-bd5c-43d5-ac98-80169dca8338
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1789519.2982316834,1647385200000,1647404640000,electricityGeneration,Point,10.709822925709792,51.57764781149496,817eed67-e968-4266-97f8-f6d8031b5422
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,353006.66405749915,1647385200000,1647404700000,electricityGeneration,Point,10.709822925709792,51.57764781149496,ed751d56-130a-457f-a747-fbe95762c3bc
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,795668.5603329788,1647385200000,1647404760000,electricityGeneration,Point,10.709822925709792,51.57764781149496,14e1f4a0-b269-4ba0-940d-44ded3b795fe
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,624887.0928278312,1647385200000,1647404820000,electricityGeneration,Point,10.709822925709792,51.57764781149496,8e438cf6-162d-49c4-936b-77c7cd1fe3c6
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1773510.7970990038,1647385200000,1647404880000,electricityGeneration,Point,10.709822925709792,51.57764781149496,55f916b4-b5c6-4edf-83fd-58f541c87091
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1262254.1686765654,1647385200000,1647404940000,electricityGeneration,Point,10.709822925709792,51.57764781149496,5f75c9eb-ef83-4d5f-a654-6587235cb7a0
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1304479.9049890977,1647385200000,1647405000000,electricityGeneration,Point,10.709822925709792,51.57764781149496,a6ddd2e6-1aba-4a0d-bd9f-480e73f4a315
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,404398.1286122235,1647385200000,1647405060000,electricityGeneration,Point,10.709822925709792,51.57764781149496,97d7e135-5d7d-4a9e-a880-74dbb75c3378
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,476466.6360762088,1647385200000,1647405120000,electricityGeneration,Point,10.709822925709792,51.57764781149496,bc6595ab-814c-4ed8-945a-6533367136ec
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,887581.9251821009,1647385200000,1647405180000,electricityGeneration,Point,10.709822925709792,51.57764781149496,862b8a10-6437-4cc1-82ca-72216ae60f56
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1670474.8365604826,1647385200000,1647405240000,electricityGeneration,Point,10.709822925709792,51.57764781149496,eb961c87-06bd-4d29-8ec6-f1a5668d3331
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1849295.2917006926,1647385200000,1647405300000,electricityGeneration,Point,10.709822925709792,51.57764781149496,5caf8004-f3e5-4476-972d-b5efff6f107f
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,318383.0028062501,1647385200000,1647405360000,electricityGeneration,Point,10.709822925709792,51.57764781149496,3deea347-fb16-4853-a341-0dbb7721921b
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,981716.0068751236,1647385200000,1647405420000,electricityGeneration,Point,10.709822925709792,51.57764781149496,c4e59c05-a752-46b5-805f-5d2410d51a63
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1078388.7010948535,1647385200000,1647405480000,electricityGeneration,Point,10.709822925709792,51.57764781149496,ef45be4e-d113-430e-8adf-809a4104f88f
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,764232.0643461053,1647385200000,1647405540000,electricityGeneration,Point,10.709822925709792,51.57764781149496,5f07955c-77ff-42e7-8bd8-3b4b058faba3
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,418642.974628037,1647385200000,1647405600000,electricityGeneration,Point,10.709822925709792,51.57764781149496,e190c8e4-609f-42e0-a26a-869e431e6763
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1969458.9780608604,1647385200000,1647405660000,electricityGeneration,Point,10.709822925709792,51.57764781149496,9d0cafee-a964-4937-b3f7-fe39d32a5c49
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,661714.063824013,1647385200000,1647405720000,electricityGeneration,Point,10.709822925709792,51.57764781149496,ce6907c3-9deb-4aa4-89db-ce0f82be40ff
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,605230.3132810484,1647385200000,1647405780000,electricityGeneration,Point,10.709822925709792,51.57764781149496,3b81c1db-f827-44bd-a8d3-25a8ed06f894
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,554248.7224183172,1647385200000,1647405840000,electricityGeneration,Point,10.709822925709792,51.57764781149496,2545ed1c-8def-442f-9800-0a42014973e2
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,900735.5377006229,1647385200000,1647405900000,electricityGeneration,Point,10.709822925709792,51.57764781149496,967b3ae8-9561-4d2f-9695-decba1099765
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1883685.550756512,1647385200000,1647405960000,electricityGeneration,Point,10.709822925709792,51.57764781149496,a7f68352-6d58-4454-b65d-a2cc2b140ff7
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,323259.0786946458,1647385200000,1647406020000,electricityGeneration,Point,10.709822925709792,51.57764781149496,c2c8622b-bd77-4cb5-9584-a27e94f5f8ce
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1113609.9743209747,1647385200000,1647406080000,electricityGeneration,Point,10.709822925709792,51.57764781149496,380bd739-fb47-4137-855e-6673619f278f
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1409580.2890876245,1647385200000,1647406140000,electricityGeneration,Point,10.709822925709792,51.57764781149496,0bda0879-3c54-4f87-831c-290ecba4e097
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,453810.8871987729,1647385200000,1647406200000,electricityGeneration,Point,10.709822925709792,51.57764781149496,6dbfdefb-a994-4e11-b204-9bf348bacaa0
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,249874.86519586193,1647385200000,1647406260000,electricityGeneration,Point,10.709822925709792,51.57764781149496,262aa687-52f8-4e21-be69-9a0e590371b2
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1679585.777568665,1647385200000,1647406320000,electricityGeneration,Point,10.709822925709792,51.57764781149496,5cd06e83-0d07-423f-9887-1abe184e70b0
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,927417.9741371531,1647385200000,1647406380000,electricityGeneration,Point,10.709822925709792,51.57764781149496,42c856f1-65bc-41d7-8bdb-5af05c360d4f
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1767787.3592393794,1647385200000,1647406440000,electricityGeneration,Point,10.709822925709792,51.57764781149496,cc840e70-3456-4431-9685-c853139c8aa7
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,542667.8912162222,1647385200000,1647406500000,electricityGeneration,Point,10.709822925709792,51.57764781149496,ff821636-6121-4152-af35-37b1a213dd60
FeatureCollection,1647471600000,Wind Turbine Data Generated for Nebula Stream,806e190e-deb0-44ac-8cf1-653d163c785d,Features,3572,0.5738677800414163,1798311.8017720124,1647385200000,1647406560000,electricityGeneration,Point,10.709822925709792,51.57764781149496,746c0882-50e9-4bf3-bd7c-10db0e7b1127
