ysb$user_id:INTEGER,ysb$page_id:INTEGER,ysb$campaign_id:INTEGER,ysb$ad_type:INTEGER,ysb$event_type:INTEGER,ysb$current_ms:INTEGER,ysb$ip:INTEGER,ysb$d1:INTEGER,ysb$d2:INTEGER,ysb$d3:INTEGER,ysb$d4:INTEGER,,,
1,0,5368,0,0,1.61342230093927E+018,16909060,0,0,0,0,1.61342230094814E+018,,8.86528
1,0,2567,0,1,1.61342230093927E+018,16909060,0,0,0,0,1.61342230094816E+018,,8.887808
1,0,6429,0,2,1.61342230093927E+018,16909060,0,0,0,0,1.61342230094818E+018,,8.91008
1,0,5782,0,0,1.61342230093927E+018,16909060,0,0,0,0,1.6134223009482E+018,,8.932608
1,0,1530,0,1,1.61342230093927E+018,16909060,0,0,0,0,1.61342230094823E+018,,8.95488
1,0,2862,0,2,1.61342230093927E+018,16909060,0,0,0,0,1.61342230094825E+018,,8.98048
1,0,5123,0,0,1.61342230093927E+018,16909060,0,0,0,0,1.61342230094828E+018,,9.011968
1,0,4067,0,1,1.61342230093927E+018,16909060,0,0,0,0,1.61342230094831E+018,,9.03424
1,0,3135,0,2,1.61342230093927E+018,16909060,0,0,0,0,1.61342230094833E+018,,9.056768
1,0,3929,0,0,1.61342230093927E+018,16909060,0,0,0,0,1.61342230094835E+018,,9.079296
1,0,9802,0,1,1.61342230093927E+018,16909060,0,0,0,0,1.61342230094838E+018,,9.10848
1,0,4022,0,2,1.61342230093927E+018,16909060,0,0,0,0,1.6134223009484E+018,,9.13152
1,0,3058,0,0,1.61342230093927E+018,16909060,0,0,0,0,1.61342230094843E+018,,9.154048
1,0,3069,0,1,1.61342230093927E+018,16909060,0,0,0,0,1.61342230094845E+018,,9.176832
1,0,8167,0,2,1.61342230093927E+018,16909060,0,0,0,0,1.61342230094847E+018,,9.199616
1,0,1393,0,0,1.61342230093927E+018,16909060,0,0,0,0,1.61342230094849E+018,,9.221376
1,0,8456,0,1,1.61342230093927E+018,16909060,0,0,0,0,1.61342230094852E+018,,9.243648
1,0,5368,0,1,1.61342230093975E+018,16909060,0,0,0,0,1.61342230095298E+018,,13.232128
1,0,2567,0,2,1.61342230093975E+018,16909060,0,0,0,0,1.613422300953E+018,,13.254144
1,0,6429,0,0,1.61342230093975E+018,16909060,0,0,0,0,1.61342230095302E+018,,13.27616
1,0,5782,0,1,1.61342230093975E+018,16909060,0,0,0,0,1.61342230095304E+018,,13.298944
1,0,1530,0,2,1.61342230093975E+018,16909060,0,0,0,0,1.61342230095307E+018,,13.321472
1,0,2862,0,0,1.61342230093975E+018,16909060,0,0,0,0,1.61342230095309E+018,,13.343744
1,0,5123,0,1,1.61342230093975E+018,16909060,0,0,0,0,1.61342230095311E+018,,13.366272
1,0,4067,0,2,1.61342230093975E+018,16909060,0,0,0,0,1.61342230095313E+018,,13.388544
1,0,3135,0,0,1.61342230093975E+018,16909060,0,0,0,0,1.61342230095316E+018,,13.411328
1,0,3929,0,1,1.61342230093975E+018,16909060,0,0,0,0,1.61342230095318E+018,,13.433856
1,0,9802,0,2,1.61342230093975E+018,16909060,0,0,0,0,1.6134223009532E+018,,13.455616
1,0,4022,0,0,1.61342230093975E+018,16909060,0,0,0,0,1.61342230095322E+018,,13.477888
1,0,3058,0,1,1.61342230093975E+018,16909060,0,0,0,0,1.61342230095325E+018,,13.50016
1,0,3069,0,2,1.61342230093975E+018,16909060,0,0,0,0,1.61342230095327E+018,,13.522688
1,0,8167,0,0,1.61342230093975E+018,16909060,0,0,0,0,1.61342230095329E+018,,13.545216
1,0,1393,0,1,1.61342230093975E+018,16909060,0,0,0,0,1.61342230095331E+018,,13.567744
1,0,8456,0,2,1.61342230093975E+018,16909060,0,0,0,0,1.61342230095334E+018,,13.590016
1,0,5011,0,0,1.61342230093975E+018,16909060,0,0,0,0,1.61342230095336E+018,,13.612544
1,0,8042,0,1,1.61342230093975E+018,16909060,0,0,0,0,1.61342230095338E+018,,13.635328
1,0,6229,0,2,1.61342230093975E+018,16909060,0,0,0,0,1.6134223009534E+018,,13.657344
1,0,3750,0,0,1.61342231093342E+018,16909060,0,0,0,0,1.61342231093802E+018,,4.60032
1,0,1087,0,1,1.61342231093342E+018,16909060,0,0,0,0,1.61342231093805E+018,,4.621056
1,0,6808,0,2,1.61342231093342E+018,16909060,0,0,0,0,1.61342231093807E+018,,4.642304
1,0,7276,0,0,1.61342231093342E+018,16909060,0,0,0,0,1.61342231093809E+018,,4.663296
1,0,7178,0,1,1.61342231093342E+018,16909060,0,0,0,0,1.61342231093811E+018,,4.684544
1,0,5788,0,2,1.61342231093342E+018,16909060,0,0,0,0,1.61342231093813E+018,,4.70784
1,0,3584,0,0,1.61342231093342E+018,16909060,0,0,0,0,1.61342231093816E+018,,4.736256
1,0,5403,0,1,1.61342231093342E+018,16909060,0,0,0,0,1.61342231093818E+018,,4.758272
1,0,2651,0,2,1.61342231093342E+018,16909060,0,0,0,0,1.6134223109382E+018,,4.779776
1,0,2754,0,0,1.61342231093342E+018,16909060,0,0,0,0,1.61342231093823E+018,,4.800768
1,0,2399,0,1,1.61342231093342E+018,16909060,0,0,0,0,1.61342231093825E+018,,4.822272
1,0,9932,0,2,1.61342231093342E+018,16909060,0,0,0,0,1.61342231093828E+018,,4.852736
1,0,5060,0,0,1.61342231093342E+018,16909060,0,0,0,0,1.61342231093831E+018,,4.88192
1,0,9676,0,1,1.61342231093342E+018,16909060,0,0,0,0,1.61342231093833E+018,,4.903424
1,0,3368,0,2,1.61342231093342E+018,16909060,0,0,0,0,1.61342231093835E+018,,4.92544
1,0,7739,0,0,1.61342231093342E+018,16909060,0,0,0,0,1.61342231093837E+018,,4.946432
1,0,12,0,1,1.61342231093342E+018,16909060,0,0,0,0,1.61342231093839E+018,,4.96768
1,0,6226,0,2,1.61342231093342E+018,16909060,0,0,0,0,1.61342231093842E+018,,4.9984
1,0,8586,0,0,1.61342231093342E+018,16909060,0,0,0,0,1.61342231093845E+018,,5.020416
1,0,8094,0,1,1.61342231093342E+018,16909060,0,0,0,0,1.61342231093847E+018,,5.04192
1,0,6996,0,0,1.61342231093949E+018,16909060,0,0,0,0,1.61342231094425E+018,,4.7616
1,0,7281,0,1,1.61342231093949E+018,16909060,0,0,0,0,1.61342231094427E+018,,4.782848
1,0,2305,0,2,1.61342231093949E+018,16909060,0,0,0,0,1.61342231094429E+018,,4.804352
1,0,925,0,0,1.61342231093949E+018,16909060,0,0,0,0,1.61342231094432E+018,,4.8256
1,0,7084,0,1,1.61342231093949E+018,16909060,0,0,0,0,1.61342231094434E+018,,4.846336
1,0,6327,0,2,1.61342231093949E+018,16909060,0,0,0,0,1.61342231094436E+018,,4.872704
1,0,336,0,0,1.61342231093949E+018,16909060,0,0,0,0,1.61342231094438E+018,,4.893952
1,0,6505,0,1,1.61342231093949E+018,16909060,0,0,0,0,1.61342231094441E+018,,4.915968
1,0,846,0,2,1.61342231093949E+018,16909060,0,0,0,0,1.61342231094443E+018,,4.93696
1,0,1729,0,0,1.61342231093949E+018,16909060,0,0,0,0,1.61342231094445E+018,,4.958464
1,0,1313,0,1,1.61342231093949E+018,16909060,0,0,0,0,1.61342231094447E+018,,4.979968
1,0,5857,0,2,1.61342231093949E+018,16909060,0,0,0,0,1.61342231094449E+018,,5.001216
1,0,6124,0,0,1.61342231093949E+018,16909060,0,0,0,0,1.61342231094451E+018,,5.02272
1,0,3895,0,1,1.61342231093949E+018,16909060,0,0,0,0,1.61342231094453E+018,,5.043968
1,0,9582,0,2,1.61342231093949E+018,16909060,0,0,0,0,1.61342231094456E+018,,5.065472
1,0,545,0,0,1.61342231093949E+018,16909060,0,0,0,0,1.61342231094458E+018,,5.08672
1,0,8814,0,1,1.61342231093949E+018,16909060,0,0,0,0,1.6134223109446E+018,,5.107968
1,0,3367,0,2,1.61342231093949E+018,16909060,0,0,0,0,1.61342231094462E+018,,5.129216
1,0,5434,0,0,1.61342231093949E+018,16909060,0,0,0,0,1.61342231094464E+018,,5.150464
1,0,364,0,1,1.61342231093949E+018,16909060,0,0,0,0,1.61342231094466E+018,,5.171968
1,0,5011,0,2,1.61342231094038E+018,16909060,0,0,0,0,1.61342231094879E+018,,8.4096
1,0,8042,0,0,1.61342231094038E+018,16909060,0,0,0,0,1.61342231094881E+018,,8.430592
1,0,6229,0,1,1.61342231094038E+018,16909060,0,0,0,0,1.61342231094883E+018,,8.452096
1,0,7373,0,2,1.61342231094038E+018,16909060,0,0,0,0,1.61342231094886E+018,,8.473344
1,0,4421,0,0,1.61342231094038E+018,16909060,0,0,0,0,1.61342231094888E+018,,8.494592
1,0,4919,0,1,1.61342231094038E+018,16909060,0,0,0,0,1.6134223109489E+018,,8.51584
1,0,3784,0,2,1.61342231094038E+018,16909060,0,0,0,0,1.61342231094892E+018,,8.537344
1,0,8537,0,0,1.61342231094038E+018,16909060,0,0,0,0,1.61342231094894E+018,,8.55808
1,0,5198,0,1,1.61342231094038E+018,16909060,0,0,0,0,1.61342231094896E+018,,8.579584
1,0,4324,0,2,1.61342231094038E+018,16909060,0,0,0,0,1.61342231094898E+018,,8.600832
1,0,8315,0,0,1.61342231094038E+018,16909060,0,0,0,0,1.61342231094901E+018,,8.621824
1,0,4370,0,1,1.61342231094038E+018,16909060,0,0,0,0,1.61342231094903E+018,,8.643328
1,0,6413,0,2,1.61342231094038E+018,16909060,0,0,0,0,1.61342231094905E+018,,8.664576
1,0,3526,0,0,1.61342231094038E+018,16909060,0,0,0,0,1.61342231094907E+018,,8.685568
1,0,6091,0,1,1.61342231094038E+018,16909060,0,0,0,0,1.61342231094909E+018,,8.707328
1,0,8980,0,2,1.61342231094038E+018,16909060,0,0,0,0,1.61342231094911E+018,,8.728576
1,0,9956,0,0,1.61342231094038E+018,16909060,0,0,0,0,1.61342231094913E+018,,8.749568
1,0,1873,0,1,1.61342231094038E+018,16909060,0,0,0,0,1.61342231094915E+018,,8.77056
1,0,6862,0,2,1.61342231094038E+018,16909060,0,0,0,0,1.61342231094918E+018,,8.791808
1,0,9170,0,0,1.61342231094038E+018,16909060,0,0,0,0,1.6134223109492E+018,,8.813312
1,0,7373,0,0,1.61342231094064E+018,16909060,0,0,0,0,1.61342231095331E+018,,12.667904
1,0,4421,0,1,1.61342231094064E+018,16909060,0,0,0,0,1.61342231095333E+018,,12.690688
1,0,4919,0,2,1.61342231094064E+018,16909060,0,0,0,0,1.61342231095335E+018,,12.713472
1,0,3784,0,0,1.61342231094064E+018,16909060,0,0,0,0,1.61342231095338E+018,,12.736
1,0,8537,0,1,1.61342231094064E+018,16909060,0,0,0,0,1.6134223109534E+018,,12.758784
1,0,5198,0,2,1.61342231094064E+018,16909060,0,0,0,0,1.61342231095342E+018,,12.781056
1,0,4324,0,0,1.61342231094064E+018,16909060,0,0,0,0,1.61342231095344E+018,,12.80384
1,0,8315,0,1,1.61342231094064E+018,16909060,0,0,0,0,1.61342231095347E+018,,12.826112
1,0,4370,0,2,1.61342231094064E+018,16909060,0,0,0,0,1.61342231095349E+018,,12.848128
1,0,6413,0,0,1.61342231094064E+018,16909060,0,0,0,0,1.61342231095351E+018,,12.870912
1,0,3526,0,1,1.61342231094064E+018,16909060,0,0,0,0,1.61342231095353E+018,,12.893184
1,0,6091,0,2,1.61342231094064E+018,16909060,0,0,0,0,1.61342231095356E+018,,12.916224
1,0,8980,0,0,1.61342231094064E+018,16909060,0,0,0,0,1.61342231095358E+018,,12.939264
1,0,9956,0,1,1.61342231094064E+018,16909060,0,0,0,0,1.6134223109536E+018,,12.961536
1,0,1873,0,2,1.61342231094064E+018,16909060,0,0,0,0,1.61342231095363E+018,,12.984576
1,0,6862,0,0,1.61342231094064E+018,16909060,0,0,0,0,1.61342231095365E+018,,13.005824
1,0,9170,0,1,1.61342231094064E+018,16909060,0,0,0,0,1.61342231095367E+018,,13.02784
1,0,6996,0,2,1.61342231094064E+018,16909060,0,0,0,0,1.61342231095369E+018,,13.049344
1,0,7281,0,0,1.61342231094064E+018,16909060,0,0,0,0,1.61342231095371E+018,,13.070848
1,0,2305,0,1,1.61342231094064E+018,16909060,0,0,0,0,1.61342231095373E+018,,13.09184
1,0,7539,0,2,1.61342232093455E+018,16909060,0,0,0,0,1.61342232094089E+018,,6.336
1,0,795,0,0,1.61342232093455E+018,16909060,0,0,0,0,1.61342232094091E+018,,6.361088
1,0,570,0,1,1.61342232093455E+018,16909060,0,0,0,0,1.61342232094094E+018,,6.386432
1,0,1434,0,2,1.61342232093455E+018,16909060,0,0,0,0,1.61342232094096E+018,,6.411776
1,0,378,0,0,1.61342232093455E+018,16909060,0,0,0,0,1.61342232094099E+018,,6.436608
1,0,7467,0,1,1.61342232093455E+018,16909060,0,0,0,0,1.61342232094101E+018,,6.46144
1,0,6601,0,2,1.61342232093455E+018,16909060,0,0,0,0,1.61342232094104E+018,,6.486272
1,0,97,0,0,1.61342232093455E+018,16909060,0,0,0,0,1.61342232094106E+018,,6.511872
1,0,2902,0,1,1.61342232093455E+018,16909060,0,0,0,0,1.61342232094109E+018,,6.537216
1,0,3317,0,2,1.61342232093455E+018,16909060,0,0,0,0,1.61342232094111E+018,,6.562304
1,0,492,0,0,1.61342232093455E+018,16909060,0,0,0,0,1.61342232094114E+018,,6.587392
1,0,6652,0,1,1.61342232093455E+018,16909060,0,0,0,0,1.61342232094116E+018,,6.61248
1,0,756,0,2,1.61342232093455E+018,16909060,0,0,0,0,1.61342232094119E+018,,6.637824
1,0,7301,0,0,1.61342232093455E+018,16909060,0,0,0,0,1.61342232094122E+018,,6.662656
1,0,280,0,1,1.61342232093455E+018,16909060,0,0,0,0,1.61342232094124E+018,,6.687744
1,0,4286,0,2,1.61342232093455E+018,16909060,0,0,0,0,1.61342232094127E+018,,6.71744
1,0,9441,0,0,1.61342232093455E+018,16909060,0,0,0,0,1.61342232094129E+018,,6.742272
1,0,3865,0,1,1.61342232093455E+018,16909060,0,0,0,0,1.61342232094132E+018,,6.767616
1,0,9689,0,2,1.61342232093455E+018,16909060,0,0,0,0,1.61342232094135E+018,,6.79296
1,0,8444,0,0,1.61342232093455E+018,16909060,0,0,0,0,1.61342232094137E+018,,6.818048
1,0,4043,0,2,1.61342232094033E+018,16909060,0,0,0,0,1.61342232094692E+018,,6.582784
1,0,3750,0,0,1.61342232094033E+018,16909060,0,0,0,0,1.61342232094694E+018,,6.606848
1,0,1087,0,1,1.61342232094033E+018,16909060,0,0,0,0,1.61342232094697E+018,,6.632192
1,0,6808,0,2,1.61342232094033E+018,16909060,0,0,0,0,1.61342232094699E+018,,6.657024
1,0,7276,0,0,1.61342232094033E+018,16909060,0,0,0,0,1.61342232094702E+018,,6.682112
1,0,7178,0,1,1.61342232094033E+018,16909060,0,0,0,0,1.61342232094704E+018,,6.706944
1,0,5788,0,2,1.61342232094033E+018,16909060,0,0,0,0,1.61342232094707E+018,,6.732032
1,0,3584,0,0,1.61342232094033E+018,16909060,0,0,0,0,1.61342232094709E+018,,6.756864
1,0,5403,0,1,1.61342232094033E+018,16909060,0,0,0,0,1.61342232094712E+018,,6.781952
1,0,2651,0,2,1.61342232094033E+018,16909060,0,0,0,0,1.61342232094714E+018,,6.80704
1,0,2754,0,0,1.61342232094033E+018,16909060,0,0,0,0,1.61342232094717E+018,,6.832384
1,0,2399,0,1,1.61342232094033E+018,16909060,0,0,0,0,1.61342232094719E+018,,6.85696
1,0,9932,0,2,1.61342232094033E+018,16909060,0,0,0,0,1.61342232094722E+018,,6.882304
1,0,5060,0,0,1.61342232094033E+018,16909060,0,0,0,0,1.61342232094724E+018,,6.90688
1,0,9676,0,1,1.61342232094033E+018,16909060,0,0,0,0,1.61342232094727E+018,,6.932224
1,0,3368,0,2,1.61342232094033E+018,16909060,0,0,0,0,1.61342232094729E+018,,6.957312
1,0,7739,0,0,1.61342232094033E+018,16909060,0,0,0,0,1.61342232094732E+018,,6.982144
1,0,12,0,1,1.61342232094033E+018,16909060,0,0,0,0,1.61342232094734E+018,,7.006976
1,0,6226,0,2,1.61342232094033E+018,16909060,0,0,0,0,1.61342232094737E+018,,7.03232
1,0,8586,0,0,1.61342232094033E+018,16909060,0,0,0,0,1.61342232094739E+018,,7.057408
1,0,6996,0,1,1.61342232094145E+018,16909060,0,0,0,0,1.61342232095204E+018,,10.595072
1,0,7281,0,2,1.61342232094145E+018,16909060,0,0,0,0,1.61342232095207E+018,,10.619648
1,0,2305,0,0,1.61342232094145E+018,16909060,0,0,0,0,1.61342232095209E+018,,10.643968
1,0,925,0,1,1.61342232094145E+018,16909060,0,0,0,0,1.61342232095212E+018,,10.669312
1,0,7084,0,2,1.61342232094145E+018,16909060,0,0,0,0,1.61342232095214E+018,,10.694656
1,0,6327,0,0,1.61342232094145E+018,16909060,0,0,0,0,1.61342232095217E+018,,10.718976
1,0,336,0,1,1.61342232094145E+018,16909060,0,0,0,0,1.61342232095219E+018,,10.74432
1,0,6505,0,2,1.61342232094145E+018,16909060,0,0,0,0,1.61342232095222E+018,,10.769152
1,0,846,0,0,1.61342232094145E+018,16909060,0,0,0,0,1.61342232095224E+018,,10.794496
1,0,1729,0,1,1.61342232094145E+018,16909060,0,0,0,0,1.61342232095227E+018,,10.819584
1,0,1313,0,2,1.61342232094145E+018,16909060,0,0,0,0,1.61342232095229E+018,,10.844928
1,0,5857,0,0,1.61342232094145E+018,16909060,0,0,0,0,1.61342232095232E+018,,10.86976
1,0,6124,0,1,1.61342232094145E+018,16909060,0,0,0,0,1.61342232095234E+018,,10.895104
1,0,3895,0,2,1.61342232094145E+018,16909060,0,0,0,0,1.61342232095238E+018,,10.926336
1,0,9582,0,0,1.61342232094145E+018,16909060,0,0,0,0,1.6134223209524E+018,,10.951424
1,0,545,0,1,1.61342232094145E+018,16909060,0,0,0,0,1.61342232095243E+018,,10.976768
1,0,8814,0,2,1.61342232094145E+018,16909060,0,0,0,0,1.61342232095245E+018,,11.0016
1,0,3367,0,0,1.61342232094145E+018,16909060,0,0,0,0,1.61342232095248E+018,,11.026944
1,0,5434,0,1,1.61342232094145E+018,16909060,0,0,0,0,1.6134223209525E+018,,11.052032
1,0,364,0,2,1.61342232094145E+018,16909060,0,0,0,0,1.61342232095253E+018,,11.076864
1,0,925,0,2,1.61342232094177E+018,16909060,0,0,0,0,1.61342232095794E+018,,16.17536
1,0,7084,0,0,1.61342232094177E+018,16909060,0,0,0,0,1.61342232095797E+018,,16.200192
1,0,6327,0,1,1.61342232094177E+018,16909060,0,0,0,0,1.61342232095799E+018,,16.225024
1,0,336,0,2,1.61342232094177E+018,16909060,0,0,0,0,1.61342232095802E+018,,16.2496
1,0,6505,0,0,1.61342232094177E+018,16909060,0,0,0,0,1.61342232095804E+018,,16.274944
1,0,846,0,1,1.61342232094177E+018,16909060,0,0,0,0,1.61342232095807E+018,,16.299776
1,0,1729,0,2,1.61342232094177E+018,16909060,0,0,0,0,1.61342232095809E+018,,16.32512
1,0,1313,0,0,1.61342232094177E+018,16909060,0,0,0,0,1.61342232095812E+018,,16.349952
1,0,5857,0,1,1.61342232094177E+018,16909060,0,0,0,0,1.61342232095814E+018,,16.374784
1,0,6124,0,2,1.61342232094177E+018,16909060,0,0,0,0,1.61342232095817E+018,,16.400896
1,0,3895,0,0,1.61342232094177E+018,16909060,0,0,0,0,1.61342232095819E+018,,16.426752
1,0,9582,0,1,1.61342232094177E+018,16909060,0,0,0,0,1.61342232095823E+018,,16.466176
1,0,545,0,2,1.61342232094177E+018,16909060,0,0,0,0,1.61342232095827E+018,,16.499712
1,0,8814,0,0,1.61342232094177E+018,16909060,0,0,0,0,1.6134223209583E+018,,16.530432
1,0,3367,0,1,1.61342232094177E+018,16909060,0,0,0,0,1.61342232095832E+018,,16.557056
1,0,5434,0,2,1.61342232094177E+018,16909060,0,0,0,0,1.61342232095836E+018,,16.590848
1,0,364,0,0,1.61342232094177E+018,16909060,0,0,0,0,1.61342232095839E+018,,16.62464
1,0,4043,0,1,1.61342232094177E+018,16909060,0,0,0,0,1.61342232095842E+018,,16.654336
1,0,3750,0,2,1.61342232094177E+018,16909060,0,0,0,0,1.61342232095845E+018,,16.683264
1,0,1087,0,0,1.61342232094177E+018,16909060,0,0,0,0,1.61342232095848E+018,,16.709376
1,0,6619,0,1,1.61342233093579E+018,16909060,0,0,0,0,1.61342233094042E+018,,4.634112
1,0,8440,0,2,1.61342233093579E+018,16909060,0,0,0,0,1.61342233094044E+018,,4.655104
1,0,4729,0,0,1.61342233093579E+018,16909060,0,0,0,0,1.61342233094047E+018,,4.676608
1,0,8031,0,1,1.61342233093579E+018,16909060,0,0,0,0,1.61342233094049E+018,,4.6976
1,0,8117,0,2,1.61342233093579E+018,16909060,0,0,0,0,1.61342233094051E+018,,4.719104
1,0,8097,0,0,1.61342233093579E+018,16909060,0,0,0,0,1.61342233094053E+018,,4.740608
1,0,5771,0,1,1.61342233093579E+018,16909060,0,0,0,0,1.61342233094055E+018,,4.7616
1,0,4481,0,2,1.61342233093579E+018,16909060,0,0,0,0,1.61342233094057E+018,,4.78336
1,0,675,0,0,1.61342233093579E+018,16909060,0,0,0,0,1.61342233094059E+018,,4.804352
1,0,709,0,1,1.61342233093579E+018,16909060,0,0,0,0,1.61342233094062E+018,,4.8256
1,0,8927,0,2,1.61342233093579E+018,16909060,0,0,0,0,1.61342233094064E+018,,4.846848
1,0,4567,0,0,1.61342233093579E+018,16909060,0,0,0,0,1.61342233094066E+018,,4.868352
1,0,7856,0,1,1.61342233093579E+018,16909060,0,0,0,0,1.61342233094068E+018,,4.8896
1,0,9497,0,2,1.61342233093579E+018,16909060,0,0,0,0,1.6134223309407E+018,,4.910848
1,0,2353,0,0,1.61342233093579E+018,16909060,0,0,0,0,1.61342233094072E+018,,4.932352
1,0,4586,0,1,1.61342233093579E+018,16909060,0,0,0,0,1.61342233094074E+018,,4.953856
1,0,6965,0,2,1.61342233093579E+018,16909060,0,0,0,0,1.61342233094076E+018,,4.975104
1,0,5306,0,0,1.61342233093579E+018,16909060,0,0,0,0,1.61342233094079E+018,,4.996352
1,0,4683,0,1,1.61342233093579E+018,16909060,0,0,0,0,1.61342233094081E+018,,5.017856
1,0,6219,0,2,1.61342233093579E+018,16909060,0,0,0,0,1.61342233094083E+018,,5.038848
1,0,8094,0,1,1.6134223309413E+018,16909060,0,0,0,0,1.61342233094754E+018,,6.247168
1,0,7539,0,2,1.6134223309413E+018,16909060,0,0,0,0,1.61342233094757E+018,,6.27712
1,0,795,0,0,1.6134223309413E+018,16909060,0,0,0,0,1.61342233094761E+018,,6.307072
1,0,570,0,1,1.6134223309413E+018,16909060,0,0,0,0,1.61342233094764E+018,,6.337536
1,0,1434,0,2,1.6134223309413E+018,16909060,0,0,0,0,1.61342233094767E+018,,6.368512
1,0,378,0,0,1.6134223309413E+018,16909060,0,0,0,0,1.6134223309477E+018,,6.39872
1,0,7467,0,1,1.6134223309413E+018,16909060,0,0,0,0,1.61342233094773E+018,,6.42944
1,0,6601,0,2,1.6134223309413E+018,16909060,0,0,0,0,1.61342233094776E+018,,6.46016
1,0,97,0,0,1.6134223309413E+018,16909060,0,0,0,0,1.61342233094779E+018,,6.490624
1,0,2902,0,1,1.6134223309413E+018,16909060,0,0,0,0,1.61342233094782E+018,,6.521088
1,0,3317,0,2,1.6134223309413E+018,16909060,0,0,0,0,1.61342233094785E+018,,6.551808
1,0,492,0,0,1.6134223309413E+018,16909060,0,0,0,0,1.61342233094788E+018,,6.58176
1,0,6652,0,1,1.6134223309413E+018,16909060,0,0,0,0,1.61342233094791E+018,,6.612224
1,0,756,0,2,1.6134223309413E+018,16909060,0,0,0,0,1.61342233094794E+018,,6.642688
1,0,7301,0,0,1.6134223309413E+018,16909060,0,0,0,0,1.61342233094797E+018,,6.672896
1,0,280,0,1,1.6134223309413E+018,16909060,0,0,0,0,1.613422330948E+018,,6.703616
1,0,4286,0,2,1.6134223309413E+018,16909060,0,0,0,0,1.61342233094803E+018,,6.733824
1,0,9441,0,0,1.6134223309413E+018,16909060,0,0,0,0,1.61342233094806E+018,,6.764544
1,0,3865,0,1,1.6134223309413E+018,16909060,0,0,0,0,1.61342233094809E+018,,6.795264
1,0,9689,0,2,1.6134223309413E+018,16909060,0,0,0,0,1.61342233094812E+018,,6.825728
1,0,4043,0,0,1.61342233094244E+018,16909060,0,0,0,0,1.61342233095362E+018,,11.180544
1,0,3750,0,1,1.61342233094244E+018,16909060,0,0,0,0,1.61342233095365E+018,,11.206912
1,0,1087,0,2,1.61342233094244E+018,16909060,0,0,0,0,1.61342233095368E+018,,11.233536
1,0,6808,0,0,1.61342233094244E+018,16909060,0,0,0,0,1.61342233095371E+018,,11.26016
1,0,7276,0,1,1.61342233094244E+018,16909060,0,0,0,0,1.61342233095373E+018,,11.286784
1,0,7178,0,2,1.61342233094244E+018,16909060,0,0,0,0,1.61342233095376E+018,,11.313408
1,0,5788,0,0,1.61342233094244E+018,16909060,0,0,0,0,1.61342233095378E+018,,11.340032
1,0,3584,0,1,1.61342233094244E+018,16909060,0,0,0,0,1.61342233095381E+018,,11.366656
1,0,5403,0,2,1.61342233094244E+018,16909060,0,0,0,0,1.61342233095384E+018,,11.39328
1,0,2651,0,0,1.61342233094245E+018,16909060,0,0,0,0,1.61342233095386E+018,,11.419904
1,0,2754,0,1,1.61342233094245E+018,16909060,0,0,0,0,1.61342233095389E+018,,11.446528
1,0,2399,0,2,1.61342233094245E+018,16909060,0,0,0,0,1.61342233095392E+018,,11.472896
1,0,9932,0,0,1.61342233094245E+018,16909060,0,0,0,0,1.61342233095395E+018,,11.500032
1,0,5060,0,1,1.61342233094245E+018,16909060,0,0,0,0,1.61342233095397E+018,,11.5264
1,0,9676,0,2,1.61342233094245E+018,16909060,0,0,0,0,1.613422330954E+018,,11.55328
1,0,3368,0,0,1.61342233094245E+018,16909060,0,0,0,0,1.61342233095403E+018,,11.58016
1,0,7739,0,1,1.61342233094245E+018,16909060,0,0,0,0,1.61342233095405E+018,,11.606272
1,0,12,0,2,1.61342233094245E+018,16909060,0,0,0,0,1.61342233095408E+018,,11.632896
1,0,6226,0,0,1.61342233094245E+018,16909060,0,0,0,0,1.61342233095411E+018,,11.659264
1,0,8586,0,1,1.61342233094245E+018,16909060,0,0,0,0,1.61342233095413E+018,,11.685888
1,0,6808,0,1,1.61342233094299E+018,16909060,0,0,0,0,1.61342233095869E+018,,15.69792
1,0,7276,0,2,1.61342233094299E+018,16909060,0,0,0,0,1.61342233095871E+018,,15.72096
1,0,7178,0,0,1.61342233094299E+018,16909060,0,0,0,0,1.61342233095873E+018,,15.744768
1,0,5788,0,1,1.61342233094299E+018,16909060,0,0,0,0,1.61342233095876E+018,,15.768832
1,0,3584,0,2,1.61342233094299E+018,16909060,0,0,0,0,1.61342233095878E+018,,15.792128
1,0,5403,0,0,1.61342233094299E+018,16909060,0,0,0,0,1.6134223309588E+018,,15.81568
1,0,2651,0,1,1.61342233094299E+018,16909060,0,0,0,0,1.61342233095883E+018,,15.839232
1,0,2754,0,2,1.61342233094299E+018,16909060,0,0,0,0,1.61342233095886E+018,,15.870208
1,0,2399,0,0,1.61342233094299E+018,16909060,0,0,0,0,1.61342233095888E+018,,15.894528
1,0,9932,0,1,1.61342233094299E+018,16909060,0,0,0,0,1.61342233095891E+018,,15.91808
1,0,5060,0,2,1.61342233094299E+018,16909060,0,0,0,0,1.61342233095893E+018,,15.941888
1,0,9676,0,0,1.61342233094299E+018,16909060,0,0,0,0,1.61342233095896E+018,,15.965696
1,0,3368,0,1,1.61342233094299E+018,16909060,0,0,0,0,1.61342233095898E+018,,15.988736
1,0,7739,0,2,1.61342233094299E+018,16909060,0,0,0,0,1.613422330959E+018,,16.012288
1,0,12,0,0,1.61342233094299E+018,16909060,0,0,0,0,1.61342233095903E+018,,16.036864
